,0,1,2,3,4,5,6,7,8,9,10,11,12,13,cluster,_id
9235,-0.3983815455,-1.2709421037,-0.1516136618,-0.4452276399,-0.5016481789,-0.6076276143,-0.4748502501,-0.3488207212,0.2820001766,0.1957995519,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48201
9236,-0.4019251364,-1.3273742696,-0.5536013111,-0.2415281871,-0.6015108568,-0.6381256255,-0.3516808011,0.0284808809,0.452558266,0.1719564867,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48203
9237,-0.0723711823,-0.349216727,-0.0176177787,-0.2415281871,0.1175004241,0.3367941328,1.0031831384,-0.0254193479,-0.7982010566,0.9453011224,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15437
9238,-0.4586225909,-1.073429523,-0.8215930773,-0.2997280308,-0.4417305721,-0.7275864584,0.0588840291,0.0823811098,0.1682947836,0.1004272912,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48208
9239,-0.4586225909,1.8892591879,-0.9555889604,-0.2997280308,-0.4417305721,-0.742835464,-0.3516808011,0.405782483,0.679969052,0.0890240861,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48209
9240,-0.2353763639,-0.1422987853,0.1163781044,-0.9690262327,-0.6015108568,0.2453000992,1.0852961045,0.2979820253,-0.7413483602,1.0386000731,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15443
9241,-0.4586225909,-1.3085635476,-0.5536013111,-0.1978783044,-0.4417305721,-0.7875658804,-0.3516808011,0.0284808809,0.4241319178,0.0542961433,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48212
9242,-0.4586225909,2.0209342417,-0.419605428,-0.1978783044,-0.401785501,-0.8023065858,-0.5159067331,-0.0254193479,0.5094109625,0.0423746107,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48213
9243,-0.4479918182,-0.4808917808,-1.6255683758,-0.3870277962,-0.2619777519,-0.8470370023,0.1820534781,0.6752836274,0.3672792213,0.008683323,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48216
9244,-0.2353763639,1.8610431049,0.1163781044,-0.8477765584,-0.4217580366,0.1538060656,-1.1317539784,-0.2410202634,0.8789534897,1.1318990238,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,15449
9245,-0.1751353185,1.7293680511,-0.0176177787,-0.5713273011,-0.0822249317,0.0470630263,-1.2138669444,0.0823811098,1.1347906239,1.2407477996,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15455
9246,-0.1645045458,1.7011519682,0.2503739875,-0.5228274314,0.1774180308,0.0318140207,-1.5012623255,-0.0254193479,1.2769223651,1.2562976247,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15456
9247,-0.568473909,-0.1517041463,-0.5536013111,-1.0272260763,-0.7413186058,-0.9654709458,0.7979007234,0.5674831696,-0.2865267883,-0.0794323527,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48224
9248,-0.5826482726,0.3091585421,-1.2235807265,-1.1727256855,-0.8012362125,-0.9949523566,0.2231099611,0.9986850006,0.4809846143,-0.1006837803,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48226
9249,-0.5826482726,0.3467799861,-0.9555889604,-1.0272260763,-0.8012362125,-1.0091847619,0.2641664441,1.1064854583,0.4809846143,-0.1110503304,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48227
9250,-0.1290686368,1.8986645489,-0.1516136618,-0.1978783044,0.3771433866,-0.0291820017,-0.8854150803,-0.1332198057,0.7652480967,1.3184969252,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15460
9251,-0.5932790453,0.1492674053,-0.8215930773,-1.0272260763,-0.8012362125,-1.0239254673,0.4694488592,0.9447847717,0.2251474801,-0.1214168805,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48228
9252,-0.6216277725,-0.9135383862,0.2503739875,-1.1727256855,-0.8012362125,-1.0676392833,0.2231099611,-0.9956234676,-0.6844956637,-0.1525165307,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48231
9253,-0.1396994095,-0.8006740543,-0.8215930773,-0.1154285259,0.4570335289,-0.0901780241,0.3462794102,0.1362813387,-0.0875423506,1.3806962257,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15464
9254,-0.1538737731,-0.8006740543,-0.8215930773,-0.0669286562,0.4370609933,-0.1054270297,0.3462794102,0.1362813387,-0.0875423506,1.3962460508,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15465
9255,-0.2105712276,-0.9887812741,-0.9555889604,0.1270708226,0.0575828173,-0.1664230521,0.1409969951,0.1362813387,0.1398684354,1.4584453512,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15469
9256,-0.2105712276,-0.8100794153,-0.6875971942,0.1367707966,0.2573081731,-0.1816720577,0.3462794102,-0.0254193479,-0.1728213953,1.4739951763,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15470
9257,-0.7031303633,1.8892591879,1.1883451691,-0.4452276399,0.0775553529,-1.1977641312,-1.9528836387,-1.2112243831,0.8221007932,-0.2406322064,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48240
9258,-0.3487712729,-0.3962435319,2.394308117,-0.1251284998,1.4356877722,-0.2426680802,1.4548044516,-2.2353287316,-2.9870298713,1.5361944768,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15474
9259,-0.7421098633,-0.8571062203,0.9203534029,0.0009711614,0.2573081731,-1.2699427577,0.3052229272,-1.6963264429,-1.2814489768,-0.2862450267,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48245
9260,-0.7208483179,-0.1799202292,1.9923204677,-0.8477765584,-0.4617031077,-0.3341621138,1.5369174176,-1.0495236965,-2.2763711653,1.6294934275,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15480
9261,-0.8023509087,1.8986645489,1.9923204677,-1.1727256855,-0.8012362125,-0.4104071418,-2.6097873669,-2.0197278161,0.7368217485,1.7072425531,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15485
9262,-0.7350226815,-1.2803474647,2.1263163508,-1.0272260763,-0.54159325,-0.4561541586,-1.9118271557,-2.8282312492,-0.3433794848,1.7538920284,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15488
9263,-0.7633714087,-1.1674831328,2.2603122339,-1.0272260763,-0.6214833923,-0.4866521698,-1.4602058425,-3.2055328513,-0.9119064496,1.7849916787,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15490
9264,-1.0220535448,-1.1580777718,0.1163781044,0.5781196109,-0.4417305721,-1.4620802283,-0.3516808011,-0.7261223232,-0.0591160023,-0.3992404226,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48259
9265,-1.0362279084,-1.3085635476,0.1163781044,0.6266194806,-0.4417305721,-1.4869869375,-0.6801326652,-0.5105214078,0.3388528731,-0.4137535927,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48261
9266,-1.0255971357,-1.1674831328,-0.0176177787,0.6654193763,-0.3418678942,-1.4986778418,-0.3516808011,-0.6183218655,0.0261630424,-0.4204918502,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48262
9267,-0.8129816814,-1.2145099378,1.4563369353,-1.1727256855,-0.8012362125,-0.6391422259,-1.1728104614,-2.073628045,-0.3433794848,1.8497826166,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15498
9268,-0.827156045,-1.2051045768,1.5903328184,-1.1727256855,-0.8012362125,-0.6543912315,-1.2138669444,-2.3431291893,-0.485511226,1.8404527216,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15499
9269,1.5328754976,-0.9323491082,-0.8215930773,1.2280178649,0.7166764914,0.1344906585,0.1820534781,0.0823811098,0.0261630424,-0.5117174909,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48266
9270,1.5222447249,-1.3273742696,-1.2235807265,1.5093171092,0.6567588847,0.1492313639,-0.105341903,0.4596827119,0.5094109625,-0.5143091284,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48268
9271,-0.866135545,-1.2803474647,0.1163781044,-1.1727256855,-0.8012362125,-0.7001382483,-0.6390761822,-0.6722220944,0.2535738283,1.8119447089,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15502
9272,-0.9228329994,0.1962942103,1.3223410522,-0.8817264672,-0.4617031077,-0.9593713436,0.7568442403,0.836984314,-0.485511226,1.6585197677,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15503
9273,1.5222447249,-1.1674831328,-0.5536013111,2.0816155717,0.6567588847,0.1802376753,-0.146398386,-0.1332198057,0.1967211319,-0.5169007659,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48272
9274,1.5080703613,-0.9981866351,-0.2856095449,2.2222651939,0.5768687424,0.1883704783,0.0999405121,-0.4566211789,-0.2296740918,-0.5174190934,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48273
9275,1.5080703613,-1.3273742696,-0.6875971942,2.5132644121,0.5768687424,0.2046360842,-0.3106243181,0.1362813387,0.4809846143,-0.5174190934,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48275
9276,1.4868088158,2.0115288807,-0.419605428,2.7994136434,0.4570335289,0.2214099904,-0.5569632162,-0.0793195768,0.5378373108,-0.5163824384,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48277
9277,-0.9688996812,0.1962942103,2.2603122339,-1.0272260763,-0.6015108568,-1.0813633884,0.6747312743,0.4596827119,-0.9119064496,1.5911371922,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15511
9278,1.5222447249,1.785800217,-0.1516136618,3.0855628746,0.6567588847,0.2381838966,-1.0085845293,0.0823811098,0.9642325344,-0.5153457834,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48279
9279,-1.0255971357,-0.0200290924,-0.0176177787,-1.0272260763,-0.6814009991,-1.1271104052,0.9621266554,0.6213833985,-0.4286585295,1.566257472,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15514
9280,1.5222447249,1.9739074368,-0.419605428,3.517211715,0.6567588847,0.2641072061,-0.5569632162,0.0284808809,0.5946900072,-0.5117174909,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48282
9281,1.5435062703,-1.064024162,-0.419605428,3.9682605032,2.0748089107,0.3001965194,-0.023228937,-0.2949204923,-0.0306896541,-0.5044609058,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48284
9282,-1.0255971357,1.8704484659,0.2503739875,-1.1727256855,-0.8012362125,-1.172857422,-1.2549234274,-0.40272095,0.8505271414,1.5424144069,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15517
9283,1.4620036795,-1.04521344,-0.6875971942,2.9691631873,0.1175004241,0.375424947,0.0588840291,-0.0254193479,0.0830157389,-0.4811361682,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48287
9284,-0.9476381358,1.5788822753,1.7243287015,-0.9690262327,-0.6814009991,-1.2186044388,-3.0614086801,-0.5105214078,1.9875810711,1.5185713417,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15520
9285,-0.9122022267,1.6823412462,1.4563369353,-0.8477765584,-0.4816756433,-1.2338534444,-2.6097873669,-0.7261223232,1.5896121957,1.5107964291,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15521
9286,0.0339365449,-0.339811366,-0.0176177787,0.0009711614,0.4570335289,0.4130391608,1.0031831384,0.0284808809,-0.7982010566,0.8670336693,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15523
9287,-0.0475660459,-0.0576505364,-0.0176177787,-0.1978783044,0.0575828173,0.367292144,0.9621266554,0.5674831696,-0.4570848777,0.9136831447,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15526
9288,-0.0581968187,-0.1611095072,-0.1516136618,-0.2512281611,-0.2619777519,0.3520431384,0.9621266554,0.405782483,-0.5707902707,0.9292329698,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15527
9289,1.369870316,0.1022406004,-0.0176177787,1.7275665229,0.1175004241,0.4653940801,0.7979007234,0.8908845429,-0.1728213953,-0.4427799329,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48296
9290,-0.1078070913,-0.2269470341,0.1163781044,-0.4452276399,-0.0822249317,0.3215451272,1.0852961045,0.1901815675,-0.7982010566,0.96033262,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15529
9291,-0.2212020003,-0.2551631171,0.2503739875,-0.8817264672,-0.5216207144,0.2605491048,1.1263525875,0.0284808809,-0.9403327979,1.0225319205,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15533
9292,1.3238036342,0.412617513,-0.6875971942,1.04371836,-0.1421425385,0.5177489993,0.2231099611,1.2142859161,0.566263659,-0.4158269027,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48301
9293,-0.2708122729,-0.5561346687,-0.8215930773,-1.1727256855,-0.8012362125,0.2300510936,0.5515618253,0.2440817964,-0.2296740918,1.0536315707,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15535
9294,-0.2814430457,-1.3085635476,-0.6875971942,-1.1727256855,-0.8012362125,0.214802088,-0.3106243181,0.0823811098,0.452558266,1.0691813958,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15536
9295,1.2989984979,0.0269977125,-0.0176177787,0.4859698584,-0.4217580366,0.560446215,0.9210701724,0.7291838562,-0.371805833,-0.39146551,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48305
9296,-0.2460071366,1.7199626901,0.7863575199,-0.9690262327,-0.6015108568,0.1843040768,-1.9118271557,-0.3488207212,1.3337750616,1.1002810461,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,15538
9297,1.2635625888,-0.0858666193,0.1163781044,0.068870979,-0.4217580366,0.592977427,1.0442396214,0.4596827119,-0.5992166189,-0.3717690648,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48308
9298,1.2316702707,-0.1234880633,0.5183657537,-0.0669286562,-0.6015108568,0.6041600311,1.2084655535,0.1901815675,-0.9687591461,-0.3650308073,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48309
9299,-0.1999404549,1.8610431049,0.3843698706,-0.5713273011,-0.2220326808,0.1233080543,-1.3370363935,-0.4566211789,0.8789534897,1.1624803465,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,15542
9300,1.1962343616,0.0458084345,-1.0895848435,-0.3239779656,-0.4617031077,0.6260169391,0.4694488592,0.836984314,0.1967211319,-0.3510359647,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48311
9301,-0.1751353185,1.795205578,0.1163781044,-0.5228274314,-0.0822249317,0.0623120319,-1.2138669444,-0.0793195768,1.0210852309,1.224679647,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15546
9302,1.1714292253,-0.1705148682,-0.8215930773,-0.6489270927,-0.54159325,0.6595647514,0.5926183083,0.6213833985,-0.0306896541,-0.328747882,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48314
9303,1.1643420435,-0.1140827023,-0.5536013111,-0.760476793,-0.5815383212,0.6707473555,0.7568442403,0.6213833985,-0.2296740918,-0.321491297,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48315
9304,1.0934702254,-0.6407829176,-0.2856095449,-1.1727256855,-0.8012362125,0.7159860722,0.6747312743,-0.2949204923,-0.6560693154,-0.2898733192,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48319
9305,-0.1078070913,-1.2333206597,-1.0895848435,-0.0087288125,0.4969786,-0.0444310073,-0.105341903,0.2979820253,0.3957055696,1.3335284228,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15553
9306,-0.2353763639,-0.4902971418,0.6523616368,0.068870979,1.9350011617,-0.2121700689,1.1263525875,-0.833922781,-1.4804334145,1.5045764991,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15564
9307,-0.2920738184,-0.4432703368,2.1263163508,-0.0669286562,1.6154405924,-0.2274190745,1.4137479686,-2.2353287316,-2.8164717819,1.5201263242,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15565
9308,0.9021163165,-0.8382954983,1.7243287015,-0.1445284477,-0.3218953587,0.7886729989,0.2641664441,-2.5587301048,-1.9068286381,-0.2281923463,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48332
9309,0.7568290894,-0.9323491082,1.054349286,0.3259202884,-0.4617031077,0.8023971039,0.0588840291,-1.9119273584,-1.196169932,-0.2136791762,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48336
9310,-0.5613867271,-0.5091078638,2.394308117,-0.5713273011,0.2373356375,-0.288415097,1.2495220365,-2.7204307914,-3.0438825678,1.5823256247,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15569
9311,0.661152135,-0.9981866351,0.7863575199,0.5781196109,1.1760448097,0.8171378093,-0.06428542,-1.4807255274,-0.7697747084,-0.196056041,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48340
9312,0.6505213623,-1.0075919961,0.6523616368,0.4714198975,1.116127203,0.8206959107,-0.06428542,-1.3190248408,-0.6844956637,-0.191909421,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48341
9313,-0.7810893632,1.9456913538,1.3223410522,-1.1727256855,-0.8012362125,-0.364660125,-1.8707706727,-1.4807255274,0.5946900072,1.6600747502,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15574
9314,-0.7562842269,1.9550967148,2.7962957663,-1.1727256855,-0.8012362125,-0.3799091306,-3.2256346122,-3.2055328513,0.3388528731,1.6756245753,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15575
9315,0.625716226,-0.9793759131,0.5183657537,0.3744201581,0.9763194539,0.8247623121,0.0178275461,-1.1573241542,-0.6560693154,-0.186726146,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48342
9316,0.5442136352,-0.8006740543,1.054349286,0.064020992,0.5169511356,0.8354366161,0.5105053422,-1.8041269006,-1.537286111,-0.1716946484,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48345
9317,-0.7102175451,1.832827022,2.9302916493,-1.0272260763,-0.2819502875,-0.4256561474,-3.9235948234,-2.9360317069,0.9926588826,1.7222740507,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15578
9318,-0.6712380452,1.8892591879,2.5283040001,-1.0272260763,-0.1820876096,-0.440905153,-3.2666910952,-2.7204307914,0.7083954002,1.7378238758,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,15579
9319,0.4733418171,-0.7536472494,1.3223410522,-0.1251284998,0.1175004241,0.8430611189,0.6336747913,-2.0197278161,-1.7931232451,-0.1613280983,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48347
9320,-0.6889559997,-1.1486724109,2.394308117,-0.8817264672,-0.2420052163,-0.4866521698,-1.4602058425,-3.4750339956,-1.1108908873,1.7844733512,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15582
9321,-0.7208483179,-1.2145099378,2.2603122339,-0.9690262327,-0.3019228231,-0.5476481922,-1.7065447406,-3.1516326224,-0.7129220119,1.8466726516,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15586
9322,-0.7421098633,-1.1580777718,2.6622998832,-1.0272260763,-0.4217580366,-0.5628971978,-1.6654882576,-3.7984353688,-1.1677435838,1.8622224767,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15587
9323,-0.7598278178,1.9833127978,1.9923204677,-1.0272260763,-0.4417305721,-0.6086442147,-2.2813355028,-2.2892289605,0.3388528731,1.8570392017,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15590
9324,0.2997058627,1.4660179435,-1.3575766096,-1.1727256855,-0.8012362125,0.930488751,-0.2695678351,0.7830840851,0.7936744449,-0.0358928424,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48362
9325,-0.791720136,-1.1768884938,2.1263163508,-1.0272260763,-0.5615657856,-0.6848892427,-1.3780928765,-2.9899319358,-0.8266274049,1.8093530713,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15595
9326,-0.8094380905,-1.2145099378,1.8583245846,-1.0272260763,-0.5815383212,-0.7001382483,-1.4191493595,-2.6126303337,-0.5423639225,1.7995048488,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15596
9327,-0.8165252723,-1.3273742696,1.3223410522,-1.0272260763,-0.5216207144,-0.7153872539,-1.5423188085,-1.8580271295,0.1114420871,1.7901749537,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15597
9328,0.2997058627,1.3813696946,-1.4915724927,-1.0272260763,-0.8012362125,0.9360800531,-0.146398386,0.836984314,0.7368217485,-0.0281179298,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,48363
9329,-0.9688996812,0.3279692641,-0.5536013111,-1.0272260763,-0.7612911414,-0.9746203492,0.3462794102,1.1603856872,0.4241319178,1.6367500126,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15599
9330,0.3103366354,0.5442925668,-0.419605428,-0.8817264672,-0.6814009991,0.9645448635,0.0178275461,1.3759866027,0.7936744449,0.011793288,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48364
9331,-0.9937048175,-0.6031614736,-1.2235807265,-1.1727256855,-0.8012362125,-1.0356163716,0.3873358932,0.405782483,0.0830157389,1.6030587248,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15603
9332,-0.9972484084,0.0646191564,-0.9555889604,-1.0272260763,-0.8012362125,-1.0508653772,0.5105053422,0.836984314,0.1682947836,1.5942471572,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15604
9333,-1.0220535448,-0.4244596149,-1.2235807265,-1.1727256855,-0.8012362125,-1.096612394,0.4283923762,0.5135829408,0.0830157389,1.5693674371,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15607
9334,0.4060135899,0.9205070062,0.1163781044,0.2580204708,-0.1421425385,1.0534973962,-0.9264715633,1.4837870604,1.5611858475,0.1356735614,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48378
9335,-0.9866176357,1.795205578,-0.5536013111,-1.1727256855,-0.8012362125,-1.1881064276,-0.7622456312,0.2440817964,0.9073798379,1.5211629792,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15613
9336,0.4520802716,0.4878604009,-0.9555889604,0.4859698584,0.0575828173,1.0743377039,0.1409969951,1.1603856872,0.6515427037,0.1641815741,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48381
9337,0.4627110443,0.7888319524,-0.8215930773,0.6799693373,0.1175004241,1.0885701091,-0.2695678351,1.2681861449,1.0210852309,0.1838780193,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48383
9338,0.4875161807,0.8734802013,-0.9555889604,0.88366879,0.3172257798,1.1028025143,-0.2695678351,1.2142859161,0.9926588826,0.2035744644,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48385
9339,-0.8058944996,1.7575841341,-0.6875971942,-0.1542284217,0.6967039558,-1.3100984725,-0.5980196992,0.405782483,0.8789534897,1.4594820062,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15621
9340,-0.7952637269,1.6729358852,-1.2235807265,-0.0669286562,0.8365117049,-1.3253474781,-0.3516808011,0.6213833985,0.7936744449,1.4522254212,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15622
9341,0.5442136352,0.4408335959,-0.0176177787,1.4171673568,0.7765940981,1.1404167282,0.1820534781,1.3759866027,0.5946900072,0.2543705598,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48390
9342,0.5442136352,0.3467799861,0.2503739875,1.5335670441,0.7765940981,1.148041231,0.3462794102,1.3220863738,0.3388528731,0.2642187824,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48391
9343,0.5335828624,0.3091585421,0.1163781044,1.6499667314,0.7166764914,1.1556657338,0.4283923762,1.2142859161,0.2820001766,0.2745853324,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48392
9344,0.5229520897,0.1962942103,-1.0895848435,1.8245662623,0.5768687424,1.1714230395,0.3052229272,0.9447847717,0.3672792213,0.2958367601,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48394
9345,-0.8696791359,-0.9793759131,-1.4915724927,-0.1542284217,-0.9410439616,-1.4778375341,0.0999405121,0.5674831696,0.3672792213,1.3806962257,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,5,15630
9346,0.5690187715,-0.2081363122,-0.6875971942,1.6257167965,1.7552483415,1.2197115573,0.7568442403,0.5135829408,-0.25810044,0.3601093706,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48400
9347,0.0551980903,-0.358622088,0.5183657537,-0.0669286562,0.4370609933,0.4282881664,1.2084655535,-0.40272095,-1.2530226285,0.8514838442,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15634
9348,-0.0121301369,-0.2457577561,0.6523616368,-0.1978783044,0.1973905664,0.3977901552,1.2905785195,-0.2410202634,-1.2814489768,0.8825834945,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15636
9349,0.5229520897,0.0552137955,-0.2856095449,1.1067681907,1.495605379,1.2532593696,0.7568442403,0.836984314,-0.1443950471,0.4041672084,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48404
9350,-0.1645045458,-0.4620810588,0.6523616368,-0.760476793,-0.401785501,0.291047116,1.1674090705,-0.7261223232,-1.423580718,0.9914322703,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15643
9351,-0.2353763639,-0.4620810588,0.1163781044,-0.9690262327,-0.7413186058,0.2605491048,1.0031831384,-0.2949204923,-0.9403327979,1.0225319205,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,15645
9352,0.3918392263,-1.1580777718,0.3843698706,0.064020992,0.3771433866,1.3315375984,-0.4337937671,-0.9956234676,-0.1443950471,0.5057593992,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48413
9353,0.3599469081,-0.8477008593,1.3223410522,-0.2512281611,0.3172257798,1.3584775083,0.3052229272,-2.1275282739,-1.5941388074,0.5410056694,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48416
9354,0.2784443173,-0.7630526104,1.3223410522,-0.5228274314,-0.2619777519,1.376776315,0.5926183083,-2.1275282739,-1.8215495934,0.5643304071,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48418
9355,-0.1893096821,1.823421661,1.054349286,-0.760476793,-0.2819502875,0.1690550712,-2.0349966047,-0.8878230099,1.0779379274,1.1158308712,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,15651
9356,0.2323776355,-0.7160258055,0.7863575199,-0.6489270927,-0.5216207144,1.3859257184,0.7157877573,-1.4268252986,-1.4520070662,0.5762519397,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,2,48419
9357,-0.1751353185,2.0021235197,0.7863575199,-0.5567773402,-0.2020601452,0.13855706,-1.3370363935,-1.1034239253,0.452558266,1.1469305214,0.5472454751,-0.1004022133,-0.3813779367,-0.3211603342,1,15653
